id,full name,name author,scientific name,family,infrafamily,genus,infragenus,species,infraspecies,hybrid,hybrid genus,rank,reference,published,publishing author,published in id,author team ids,species author team ids,original remarks,bhl page,published in,bibliographic reference,bibliographic type info,citation type,reference collation,collection number,collector team,distribution,end page,geographic unit,in powo,latitude degrees,latitude minutes,latitude seconds,locality,longitude degrees,longitude minutes,longitude seconds,east or west,north or south,name status,name status bot code,name status comment,name status type,name status qualifier,original basionym,original basionym author team,original cited type,original hybrid parentage,original parent citation taxon name author team,original replaced synonym,original replaced synonym author team,original taxon distribution,original taxon name,original taxon name author team,other links,primary pagination,publication author,publication year full,publication year note,publication year text,reference remarks,remarks,secondary pagination,species author,standardised basionym author flag,standardised publication flag,standardised publishing author flag,start page,suppressed,top copy,type locations,type name,type remarks,volume
urn:lsid:ipni.org:names:77146120-1,,Thulin & Vollesen,Blepharis gypsophila,Acanthaceae,,Blepharis,,gypsophila,,false,false,spec.,Kew Bull. 70(2)-26: 1. 2015 [15 May 2015] [epublished],2015,Thulin & Vollesen,urn:lsid:ipni.org:publications:987-2,"Thulin@10645-1@1@aut, Vollesen@11256-1@2@aut",,,,Kew Bull.,,,tax. nov.,70(2)-26: 1,11323,"Thulin, Kaariye &amp; Wilhelmi","Ethiopia (Northeast Tropical Africa, Africa)",,,true,5,39,,"Somali National Regional State, Harerge, 5 km NE of Kelafo",44,9,,E,N,,,,,,,,,,,,,,,,,,,2015 [15 May 2015],[15 May 2015],,[epublished],doi:10.1007/S12225-015-9578-5 [english],,,,,,,false,true,holotype ETH;isotype K;isotype UPS,,,
urn:lsid:ipni.org:names:77117180-1,,Thulin & I.Darbysh.,Chorisochora chascanoides,Acanthaceae,,Chorisochora,,chascanoides,,false,false,spec.,Kew Bull. 66(4): 601. 2012 [8 Mar 2012] [epublished],2012,Thulin & I.Darbysh.,urn:lsid:ipni.org:publications:987-2,"I.Darbysh.@20004449-2@2@aut, Thulin@10645-1@1@aut",,,,Kew Bull.,,,tax. nov.,66(4): 601,1063,Newbould,"Somalia (Northeast Tropical Africa, Africa)",,,true,11,20,,"Bari Region, Assah",49,49,,E,N,,,,,,,,,,,,,,,,,,,2012 [8 Mar 2012],[8 Mar 2012],,[epublished],doi:10.1007/s12225-012-9323-2 [epublished],,,,,,,false,true,holotype K,,,
urn:lsid:ipni.org:names:77120440-1,,J.R.I.Wood & Scotland,Diceratotheca bracteolata,Acanthaceae,,Diceratotheca,,bracteolata,,false,false,spec.,Kew Bull. 67(4): 693. 2012 [31 Aug 2012] [epublished],2012,J.R.I.Wood & Scotland,urn:lsid:ipni.org:publications:987-2,"J.R.I.Wood@12313-1@1@aut, Scotland@9-2@2@aut",,,,Kew Bull.,,,tax. nov.,67(4): 693,03-428,J.F.Maxwell,"Thailand (Indo-China, Asia-Tropical)",,,true,,,,Mae Hawng Sawn,,,,,,,,,,,,,,,,,,,,,,,,2012 [31 Aug 2012],[31 Aug 2012],,[epublished],doi:10.1007/s12225-012-9404-2,,,,,,,false,true,holotype FHO;isotype A;isotype BKF;isotype CAS;isotype CMU;isotype F;isotype L;isotype MO,,,
urn:lsid:ipni.org:names:77079554-1,,I.Darbysh.,Dicliptera brevispicata,Acanthaceae,,Dicliptera,,brevispicata,,false,false,spec.,Kew Bull. 62(1): 123 (-126; fig. 1). 2007 [12 May 2007],2007,I.Darbysh.,urn:lsid:ipni.org:publications:987-2,I.Darbysh.@20004449-2@1@aut,,,,Kew Bull.,,,tax. nov.,62(1): 123 (-126; fig. 1),3798,"Goyder, Griffiths, Harvey, Kamwela &amp; Paton","Tanzania (East Tropical Africa, Africa);Zambia (South Tropical Africa, Africa);",,,true,,,,2km NW of Kalaela on Matai-Mwimbi road,,,,,,,,,,,,,,,,,,,,,,,,2007 [12 May 2007],[12 May 2007],,,,,,,,,,false,true,holotype K;isotype C;isotype CAS;isotype DSM;isotype EA;isotype WAG,,,
urn:lsid:ipni.org:names:77095616-1,,I.Darbysh.,Dicliptera cicatricosa,Acanthaceae,,Dicliptera,,cicatricosa,,false,false,spec.,Kew Bull. 63(3): 368 (-371; fig. 4). 2009 [2008 publ. 10 Feb 2009],2009,I.Darbysh.,urn:lsid:ipni.org:publications:987-2,I.Darbysh.@20004449-2@1@aut,,,,Kew Bull.,,,tax. nov.,63(3): 368 (-371; fig. 4),1441,Verdcourt,"Kenya (East Tropical Africa, Africa)",,,true,,,,Olorgesailie,,,,,,,,,,,,,,,,,,,,,,,,2009 [2008 publ. 10 Feb 2009],[2008 publ. 10 Feb 2009],,,,,,,,,,false,true,holotype K;isotype BR;isotype EA;isotype MO;isotype PRE,,,
urn:lsid:ipni.org:names:77095614-1,,I.Darbysh.,Dicliptera cordibracteata,Acanthaceae,,Dicliptera,,cordibracteata,,false,false,spec.,Kew Bull. 63(3): 364 (-366; fig. 2). 2009 [2008 publ. 10 Feb 2009],2009,I.Darbysh.,urn:lsid:ipni.org:publications:987-2,I.Darbysh.@20004449-2@1@aut,,,,Kew Bull.,,,tax. nov.,63(3): 364 (-366; fig. 2),EAH 11835,J.Adamson,"Kenya (East Tropical Africa, Africa)",,,true,,,,"Ura R., Kinna area",,,,,,,,,,,,,,,,,,,,,,,,2009 [2008 publ. 10 Feb 2009],[2008 publ. 10 Feb 2009],,,,,,,,,,false,true,holotype K;isotype EA,,,
urn:lsid:ipni.org:names:77079552-1,,(K.Balkwill) I.Darbysh.,Dicliptera decorticans,Acanthaceae,,Dicliptera,,decorticans,,false,false,spec.,Kew Bull. 62(1): 123. 2007 [12 May 2007],2007,I.Darbysh.,urn:lsid:ipni.org:publications:987-2,"I.Darbysh.@20004449-2@1@aut, K.Balkwill@31254-1@2@bas",,,,Kew Bull.,,,comb. nov.,62(1): 123,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007 [12 May 2007],[12 May 2007],,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:77079551-1,,(K.Balkwill) I.Darbysh.,Dicliptera gillilandiorum,Acanthaceae,,Dicliptera,,gillilandiorum,,false,false,spec.,Kew Bull. 62(1): 123. 2007 [12 May 2007],2007,I.Darbysh.,urn:lsid:ipni.org:publications:987-2,"I.Darbysh.@20004449-2@1@aut, K.Balkwill@31254-1@2@bas",,,,Kew Bull.,,,comb. nov.,62(1): 123,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007 [12 May 2007],[12 May 2007],,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:77095613-1,,I.Darbysh.,Dicliptera inconspicua,Acanthaceae,,Dicliptera,,inconspicua,,false,false,spec.,Kew Bull. 63(3): 362 (-364; fig. 1). 2009 [2008 publ. 10 Feb 2009],2009,I.Darbysh.,urn:lsid:ipni.org:publications:987-2,I.Darbysh.@20004449-2@1@aut,,,,Kew Bull.,,,tax. nov.,63(3): 362 (-364; fig. 1),2048,Archbold,"Tanzania (East Tropical Africa, Africa);Kenya (East Tropical Africa, Africa);",,,true,,,,"Kiwanda, 15km NW of Muheza",,,,,,,,,,,,,,,,,,,,,,,,2009 [2008 publ. 10 Feb 2009],[2008 publ. 10 Feb 2009],,,,,,,,,,false,true,holotype K;isotype DSM;isotype EA,,,
urn:lsid:ipni.org:names:77116937-1,,(Lindau) I.Darbysh. & Kordofani,Dicliptera lanceolata,Acanthaceae,,Dicliptera,,lanceolata,,false,false,spec.,Kew Bull. 66(4): 605. 2012 [28 Jan 2012] [epublished],2012,I.Darbysh. & Kordofani,urn:lsid:ipni.org:publications:987-2,"I.Darbysh.@20004449-2@1@aut, Lindau@22365-1@3@bas, Kordofani@20019035-1@2@aut",,,,Kew Bull.,,,comb. nov.,66(4): 605,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012 [28 Jan 2012],[28 Jan 2012],,[epublished],doi:10.1007/s12225-011-9316-6 [epublished],,,,,,,false,true,,,,
