id,full name,name author,scientific name,family,infrafamily,genus,infragenus,species,infraspecies,hybrid,hybrid genus,rank,reference,published,publishing author,published in id,author team ids,species author team ids,original remarks,bhl page,published in,bibliographic reference,bibliographic type info,citation type,reference collation,collection number,collector team,distribution,end page,geographic unit,in powo,latitude degrees,latitude minutes,latitude seconds,locality,longitude degrees,longitude minutes,longitude seconds,east or west,north or south,name status,name status bot code,name status comment,name status type,name status qualifier,original basionym,original basionym author team,original cited type,original hybrid parentage,original parent citation taxon name author team,original replaced synonym,original replaced synonym author team,original taxon distribution,original taxon name,original taxon name author team,other links,primary pagination,publication author,publication year full,publication year note,publication year text,reference remarks,remarks,secondary pagination,species author,standardised basionym author flag,standardised publication flag,standardised publishing author flag,start page,suppressed,top copy,type locations,type name,type remarks,volume
urn:lsid:ipni.org:names:77110121-1,,"(Geerinck) Szlach., Mytnik & Rutk.",Bicornella clarae,Orchidaceae,,Bicornella,,clarae,,false,false,spec.,Orchid. W.-Centr. Africa 1: 279. 2010,2010,"Szlach., Mytnik & Rutk.",urn:lsid:ipni.org:publications:20012738-1,"Geerinck@3062-1@4@bas, Mytnik@39422-1@2@aut, Rutk.@38007-1@3@aut, Szlach.@35457-1@1@aut",,,,Orchid. W.-Centr. Africa,,,comb. nov.,1: 279,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:77110112-1,,"(Geerinck) Szlach., Mytnik & Rutk.",Bilabrella arianae,Orchidaceae,,Bilabrella,,arianae,,false,false,spec.,Orchid. W.-Centr. Africa 1: 217. 2010 ; isonym,2010,"Szlach., Mytnik & Rutk.",urn:lsid:ipni.org:publications:20012738-1,"Rutk.@38007-1@3@aut, Geerinck@3062-1@4@bas, Mytnik@39422-1@2@aut, Szlach.@35457-1@1@aut",,,,Orchid. W.-Centr. Africa,,,comb. nov.,1: 217,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,,; isonym,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:77115272-1,,Luer,Brachionidium carmeniae,Orchidaceae,,Brachionidium,,carmeniae,,false,false,spec.,Monogr. Syst. Bot. Missouri Bot. Gard. 120: 137 (fig. 1). 2010 [16 Jul 2010],2010,Luer,urn:lsid:ipni.org:publications:1340-2,Luer@5818-1@1@aut,,,,Monogr. Syst. Bot. Missouri Bot. Gard.,,,tax. nov.,120: 137 (fig. 1),5,Carmen Soto,"Peru (Western South America, Southern America)",,,true,,,,"Cusco: Machu Picchu, Quebrada Alccamayo, 3000-3200 m",,,,,,,,,,,,,,,,,,,,,,,,2010 [16 Jul 2010],[16 Jul 2010],,,,,,,,,,false,true,holotype USM,,"Collected by E.Quispe, R.Ojeda, J.Gutierrez & B.Arenas, flowered in cultivation by Inkaterra",
urn:lsid:ipni.org:names:77115273-1,,Luer & C.Soto,Brachionidium inkaterrense,Orchidaceae,,Brachionidium,,inkaterrense,,false,false,spec.,Monogr. Syst. Bot. Missouri Bot. Gard. 120: 138 (fig. 2). 2010 [16 Jul 2010],2010,Luer & C.Soto,urn:lsid:ipni.org:publications:1340-2,"C.Soto@20018689-1@2@aut, Luer@5818-1@1@aut",,,,Monogr. Syst. Bot. Missouri Bot. Gard.,,,tax. nov.,120: 138 (fig. 2),6,Carmen Soto,"Peru (Western South America, Southern America)",,,true,,,,"Cusco: Machu Picchu, Quebrada Alccamayo, 3000-3200 m",,,,,,,,,,,,,,,,,,,,,,,,2010 [16 Jul 2010],[16 Jul 2010],,,,,,,,,,false,true,holotype USM,,"Collected by E.Quispe, R.Ojeda & J.Gutierrez, flowered in cultivation by Inkaterra",
urn:lsid:ipni.org:names:77103607-1,,H.A.Pedersen,Brachycorythis neglecta,Orchidaceae,,Brachycorythis,,neglecta,,false,false,spec.,Bot. J. Linn. Soc. 162(1): 71. 2010 [Jan 2010],2010,H.A.Pedersen,urn:lsid:ipni.org:publications:1172-2,H.A.Pedersen@36076-1@1@aut,,,,Bot. J. Linn. Soc.,,,tax. nov.,162(1): 71,303,Garrett,"Thailand (Indo-China, Asia-Tropical)",,,true,,,,"Northern floristic region, Chiang Rai Province, 1 km S of Chiang Rai, c. 375 m",,,,,,,,,,,,,,,,,,,,,,,,2010 [Jan 2010],[Jan 2010],,,,,,,,,,false,true,holotype BKF;isotype K;isotype L,,,
urn:lsid:ipni.org:names:77107705-1,,(Hook.) F.Barros & V.T.Rodrigues,Brasilidium concolor,Orchidaceae,,Brasilidium,,concolor,,false,false,spec.,Bol. CAOB 77-78: 9. 2010 [30 Jun 2010],2010,F.Barros & V.T.Rodrigues,urn:lsid:ipni.org:publications:6391-2,"V.T.Rodrigues@20016542-1@2@aut, Hook.@4086-1@3@bas, F.Barros@14595-1@1@aut",,,,Bol. CAOB,,,comb. nov.,77-78: 9,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 [30 Jun 2010],[30 Jun 2010],,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:77107706-1,,(Rchb.f.) F.Barros & V.T.Rodrigues,Brasilidium dasytyle,Orchidaceae,,Brasilidium,,dasytyle,,false,false,spec.,Bol. CAOB 77-78: 10. 2010 [30 Jun 2010],2010,F.Barros & V.T.Rodrigues,urn:lsid:ipni.org:publications:6391-2,"V.T.Rodrigues@20016542-1@2@aut, F.Barros@14595-1@1@aut, Rchb.f.@8254-1@3@bas",,,,Bol. CAOB,,,comb. nov.,77-78: 10,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 [30 Jun 2010],[30 Jun 2010],,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:77114895-1,,(Pabst) F.Barros & L.R.S.Guim.,Brasiliorchis moutinhoi,Orchidaceae,,Brasiliorchis,,moutinhoi,,false,false,spec.,Neodiversity 5(1): 30. 2010 [31 Dec 2010],2010,F.Barros & L.R.S.Guim.,urn:lsid:ipni.org:publications:20008383-1,"F.Barros@14595-1@1@aut, L.R.S.Guim.@20018650-1@2@aut, Pabst@7228-1@3@bas",,,,Neodiversity,,,comb. nov.,5(1): 30,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 [31 Dec 2010],[31 Dec 2010],,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:77166543-1,,H.Jiang & D.P.Ye,Bulbophyllum austroyunnaense,Orchidaceae,,Bulbophyllum,,austroyunnaense,,false,false,spec.,Wild Orchids Yunnan 371. 2010,2010,H.Jiang & D.P.Ye,urn:lsid:ipni.org:publications:20022488-1,"H.Jiang@20000159-1@1@aut, D.P.Ye@20027199-1@2@aut",,,,Wild Orchids Yunnan,,,tax. nov.,371,,,,,,false,,,,,,,,,,"nom. inval.    , contrary to Art. 39.1. ICN (2012)",,,nom. inval.,,,,,,,,,,,,,,,2010,,,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:77166544-1,,D.P.Ye,Bulbophyllum bijiangense,Orchidaceae,,Bulbophyllum,,bijiangense,,false,false,spec.,Wild Orchids Yunnan 371. 2010,2010,D.P.Ye,urn:lsid:ipni.org:publications:20022488-1,D.P.Ye@20027199-1@1@aut,,,,Wild Orchids Yunnan,,,tax. nov.,371,,,,,,false,,,,,,,,,,"nom. inval.    , contrary to  Art. 39.1. ICN (2012)",,,nom. inval.,,,,,,,,,,,,,,,2010,,,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:77166546-1,,H.Jiang & D.P.Ye,Bulbophyllum breviscapum,Orchidaceae,,Bulbophyllum,,breviscapum,,false,false,spec.,Wild Orchids Yunnan 372. 2010,2010,H.Jiang & D.P.Ye,urn:lsid:ipni.org:publications:20022488-1,"D.P.Ye@20027199-1@2@aut, H.Jiang@20000159-1@1@aut",,,,Wild Orchids Yunnan,,,tax. nov.,372,,,,,,false,,,,,,,,,,"nom. inval.    , contrary to  Art. 39.1. ICN (2012)",,,nom. inval.,,,,,,,,,,,,,,,2010,,,,no Latin description & would have been a later homonym of B. breviscapum (Rolfe) Ridl. in Mat. Fl. Malay. Penins. 1: 78. 1907.,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:77166548-1,,H.Jiang,Bulbophyllum cracens,Orchidaceae,,Bulbophyllum,,cracens,,false,false,spec.,Wild Orchids Yunnan 375. 2010,2010,H.Jiang,urn:lsid:ipni.org:publications:20022488-1,H.Jiang@20000159-1@1@aut,,,,Wild Orchids Yunnan,,,tax. nov.,375,,,,,,false,,,,,,,,,,"nom. inval.    , contrary to  Art. 39.1. ICN (2012)",,,nom. inval.,,,,,,,,,,,,,,,2010,,,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:60453661-2,,Campacci,Bulbophyllum dacruzii,Orchidaceae,,Bulbophyllum,,dacruzii,,false,false,spec.,Colet. Orquídeas Brasil. 8: 262 (-265; plate; photogrs.). 2010 [3 Mar 2010],2010,Campacci,urn:lsid:ipni.org:publications:20004826-2,Campacci@36243-1@1@aut,,,,Colet. Orquídeas Brasil.,,,tax. nov.,8: 262 (-265; plate; photogrs.),JFC-42,Jair Ferreira da Cruz,"Minas Gerais (Brazil, Southern America)",,,true,,,,"Joanesia, alt. 200 m",,,,,,,,,,,,,,,,,,,,,,,,2010 [3 Mar 2010],[3 Mar 2010],,,,,,,,,,false,true,holotype SP,,Type collection made in August 2008 flowered in cultivation.,
urn:lsid:ipni.org:names:77109619-1,,"J.J.Verm., de Vogel & A.Vogel",Bulbophyllum dijkstalianum,Orchidaceae,,Bulbophyllum,,dijkstalianum,,false,false,spec.,Blumea 55(3): 276 (-277; fig. 1). 2010 [Dec 2010],2010,"J.J.Verm., de Vogel & A.Vogel",urn:lsid:ipni.org:publications:549-2,"J.J.Verm.@35414-1@1@aut, de Vogel@17853-1@2@aut, A.Vogel@28422-1@3@aut",,,,Blumea,,,tax. nov.,55(3): 276 (-277; fig. 1),119,Perry,"Irian Jaya (New Guinea, Papuasia, Asia-Tropical)",,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 [Dec 2010],[Dec 2010],,,,,,,,,,false,true,holotype LAE;isotype L,,,
urn:lsid:ipni.org:names:77109620-1,,"J.J.Verm., de Vogel & A.Vogel",Bulbophyllum drepananthum,Orchidaceae,,Bulbophyllum,,drepananthum,,false,false,spec.,Blumea 55(3): 278 (fig. 1). 2010 [Dec 2010],2010,"J.J.Verm., de Vogel & A.Vogel",urn:lsid:ipni.org:publications:549-2,"A.Vogel@28422-1@3@aut, J.J.Verm.@35414-1@1@aut, de Vogel@17853-1@2@aut",,,,Blumea,,,tax. nov.,55(3): 278 (fig. 1),LEI 20080322,,"Bismarck Archipelago (Papuasia, Asia-Tropical)",,,true,,,,"West New Britain, Asengseng logging area, Upper Au River",,,,,,,,,,,,,,,,,,,,,,,,2010 [Dec 2010],[Dec 2010],,,,,,,,,,false,true,holotype LAE;isotype L,,,
