id,full name,name author,scientific name,family,infrafamily,genus,infragenus,species,infraspecies,hybrid,hybrid genus,rank,reference,published,publishing author,published in id,author team ids,species author team ids,original remarks,bhl page,published in,bibliographic reference,bibliographic type info,citation type,reference collation,collection number,collector team,distribution,end page,geographic unit,in powo,latitude degrees,latitude minutes,latitude seconds,locality,longitude degrees,longitude minutes,longitude seconds,east or west,north or south,name status,name status bot code,name status comment,name status type,name status qualifier,original basionym,original basionym author team,original cited type,original hybrid parentage,original parent citation taxon name author team,original replaced synonym,original replaced synonym author team,original taxon distribution,original taxon name,original taxon name author team,other links,primary pagination,publication author,publication year full,publication year note,publication year text,reference remarks,remarks,secondary pagination,species author,standardised basionym author flag,standardised publication flag,standardised publishing author flag,start page,suppressed,top copy,type locations,type name,type remarks,volume
urn:lsid:ipni.org:names:60426722-2,,Wassh. & J.R.I.Wood,Justicia beckii,Acanthaceae,,Justicia,,beckii,,false,false,spec.,Kew Bull. 58(4): 820. 2004 [2003 publ. 9 Feb 2004],2004,Wassh. & J.R.I.Wood,urn:lsid:ipni.org:publications:987-2,"Wassh.@11421-1@1@aut, J.R.I.Wood@12313-1@2@aut",,,,Kew Bull.,,,tax. nov.,58(4): 820,2152,Wasshausen; Wood,"Bolivia (Western South America, Southern America);Peru (Western South America, Southern America);",,,true,,,,"Caranavi - Guanay road, 2-3km W of Caranavi, 600m",,,,,,,,,,,,,,,,,,,,,,,,2004 [2003 publ. 9 Feb 2004],[2003 publ. 9 Feb 2004],,,,,,,,,,false,true,holotype US;isotype LPB;isotype K,,,
urn:lsid:ipni.org:names:77063065-1,,(Lindau) I.Darbysh.,Justicia buchholzii,Acanthaceae,,Justicia,,buchholzii,,false,false,spec.,"Pl. Kupe, Mwanenguba & Bakossi Mount. - Conserv. Checkl. 226. 2004 [Dec 2004]",2004,I.Darbysh.,urn:lsid:ipni.org:publications:20000840-1,"I.Darbysh.@20004449-2@1@aut, Lindau@22365-1@2@bas",,,,"Pl. Kupe, Mwanenguba & Bakossi Mount. - Conserv. Checkl.",,,comb. nov.,226,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 [Dec 2004],[Dec 2004],,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:77063066-1,,(Heine) I.Darbysh.,Justicia camerunensis,Acanthaceae,,Justicia,,camerunensis,,false,false,spec.,"Pl. Kupe, Mwanenguba & Bakossi Mount. - Conserv. Checkl. 226. 2004 [Dec 2004]",2004,I.Darbysh.,urn:lsid:ipni.org:publications:20000840-1,"Heine@3791-1@2@bas, I.Darbysh.@20004449-2@1@aut",,,,"Pl. Kupe, Mwanenguba & Bakossi Mount. - Conserv. Checkl.",,,comb. nov.,226,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 [Dec 2004],[Dec 2004],,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:60426699-2,,Wassh. & J.R.I.Wood,Justicia chapareensis,Acanthaceae,,Justicia,,chapareensis,,false,false,spec.,Kew Bull. 58(4): 774. 2004 [2003 publ. 9 Feb 2004],2004,Wassh. & J.R.I.Wood,urn:lsid:ipni.org:publications:987-2,"J.R.I.Wood@12313-1@2@aut, Wassh.@11421-1@1@aut",,,,Kew Bull.,,,tax. nov.,58(4): 774,12406,J.R.I.Wood,"Bolivia (Western South America, Southern America)",,,true,,,,"Cochabamba: on road above El Palmar, 700-1300m",,,,,,,,,,,,,,,,,,,,,,,,2004 [2003 publ. 9 Feb 2004],[2003 publ. 9 Feb 2004],,,,,,,,,,false,true,holotype K;isotype US;isotype LPB;isotype BOLV,,,
urn:lsid:ipni.org:names:77065619-1,,(Benth.) Q.H.Chen,Justicia chinensis,Acanthaceae,,Justicia,,chinensis,,false,false,spec.,Fl. Guizhou. 10: 284. 2004,2004,Q.H.Chen,urn:lsid:ipni.org:publications:11134-2,"Q.H.Chen@15095-1@1@aut, Benth.@15956-1@2@bas",,,,Fl. Guizhou.,,,comb. nov.,10: 284,,,,,,true,,,,,,,,,,nom. illeg. later homonym,,,nom. illeg.,,,,,,,,,,,,,,,2004,,,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:60426704-2,,Wassh. & J.R.I.Wood,Justicia chuquisacensis,Acanthaceae,,Justicia,,chuquisacensis,,false,false,spec.,Kew Bull. 58(4): 785. 2004 [2003 publ. 9 Feb 2004],2004,Wassh. & J.R.I.Wood,urn:lsid:ipni.org:publications:987-2,"Wassh.@11421-1@1@aut, J.R.I.Wood@12313-1@2@aut",,,,Kew Bull.,,,tax. nov.,58(4): 785,12728,J.R.I.Wood,"Bolivia (Western South America, Southern America)",,,true,,,,"Chuquisaca: 1km N of Nuevo Mundo near the lake, 2000m",,,,,,,,,,,,,,,,,,,,,,,,2004 [2003 publ. 9 Feb 2004],[2003 publ. 9 Feb 2004],,,,,,,,,,false,true,holotype K;isotype US;isotype LPB;isotype HSB,,,
urn:lsid:ipni.org:names:60426717-2,,Wassh. & J.R.I.Wood,Justicia dryadum,Acanthaceae,,Justicia,,dryadum,,false,false,spec.,Kew Bull. 58(4): 813. 2004 [2003 publ. 9 Feb 2004],2004,Wassh. & J.R.I.Wood,urn:lsid:ipni.org:publications:987-2,"J.R.I.Wood@12313-1@2@aut, Wassh.@11421-1@1@aut",,,,Kew Bull.,,,tax. nov.,58(4): 813,2196,Wasshausen; Wood,"Bolivia (Western South America, Southern America)",,,true,,,,"Sud Yungas: Entrance to Camp. Bella Vista, near La Cascada, Parque Nacional Pilon Lajas, 6-700m",,,,,,,,,,,,,,,,,,,,,,,,2004 [2003 publ. 9 Feb 2004],[2003 publ. 9 Feb 2004],,,,,,,,,,false,true,holotype US;isotype K;isotype LPB,,,
urn:lsid:ipni.org:names:77064125-1,,T.F.Daniel,Justicia hilsenbeckii,Acanthaceae,,Justicia,,hilsenbeckii,,false,false,spec.,"Proc. Calif. Acad. Sci. ser. 4, 55(35): 759. 2004 [30 Dec 2004]",2004,T.F.Daniel,urn:lsid:ipni.org:publications:1045-2,T.F.Daniel@12125-1@1@aut,,,,Proc. Calif. Acad. Sci.,,,nom. nov.,"ser. 4, 55(35): 759",,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 [30 Dec 2004],[30 Dec 2004],,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:60426714-2,,Wassh. & J.R.I.Wood,Justicia israelvargasii,Acanthaceae,,Justicia,,israelvargasii,,false,false,spec.,Kew Bull. 58(4): 808. 2004 [2003 publ. 9 Feb 2004],2004,Wassh. & J.R.I.Wood,urn:lsid:ipni.org:publications:987-2,"J.R.I.Wood@12313-1@2@aut, Wassh.@11421-1@1@aut",,,,Kew Bull.,,,tax. nov.,58(4): 808,10011,J.R.I.Wood,"Bolivia (Western South America, Southern America)",,,true,,,,"Santa Cruz: around the airstrip, Perseverancia, 300m",,,,,,,,,,,,,,,,,,,,,,,,2004 [2003 publ. 9 Feb 2004],[2003 publ. 9 Feb 2004],,,,,,,,,,false,true,holotype K;isotype LPB;isotype US,,,
urn:lsid:ipni.org:names:60426706-2,,Wassh. & J.R.I.Wood,Justicia kessleri,Acanthaceae,,Justicia,,kessleri,,false,false,spec.,Kew Bull. 58(4): 787. 2004 [2003 publ. 9 Feb 2004],2004,Wassh. & J.R.I.Wood,urn:lsid:ipni.org:publications:987-2,"Wassh.@11421-1@1@aut, J.R.I.Wood@12313-1@2@aut",,,,Kew Bull.,,,tax. nov.,58(4): 787,2275,Wasshausen; Wood,"Bolivia (Western South America, Southern America)",,,true,,,,"Tamayo, Chaquimayo-Tuichi trail c. 20km NW of Apolo, 1100m",,,,,,,,,,,,,,,,,,,,,,,,2004 [2003 publ. 9 Feb 2004],[2003 publ. 9 Feb 2004],,,,,,,,,,false,true,holotype K;isotype LPB;isotype US,,,
urn:lsid:ipni.org:names:60435875-2,,"Vollesen, Cheek & Ghogue",Justicia leucoxiphus,Acanthaceae,,Justicia,,leucoxiphus,,false,false,spec.,Kew Bull. 59(1): 129 (-131; fig.). 2004 [4 Aug 2004],2004,"Vollesen, Cheek & Ghogue",urn:lsid:ipni.org:publications:987-2,"Cheek@12442-1@2@aut, Ghogue@20004448-2@3@aut, Vollesen@11256-1@1@aut",,,,Kew Bull.,,,tax. nov.,59(1): 129 (-131; fig.),4411,Etuge,"Cameroon (West-Central Tropical Africa, Africa)",,,true,,,,"Bakossi Mts, Kodmin to Edip",,,,,,,,,,,,,,,,,,,,,,,,2004 [4 Aug 2004],[4 Aug 2004],,,,,,,,,,false,true,holotype YA;isotype BR;isotype CAS;isotype K,,,
urn:lsid:ipni.org:names:60426703-2,,Wassh. & J.R.I.Wood,Justicia lutensis,Acanthaceae,,Justicia,,lutensis,,false,false,spec.,Kew Bull. 58(4): 782. 2004 [2003 publ. 9 Feb 2004],2004,Wassh. & J.R.I.Wood,urn:lsid:ipni.org:publications:987-2,"J.R.I.Wood@12313-1@2@aut, Wassh.@11421-1@1@aut",,,,Kew Bull.,,,tax. nov.,58(4): 782,15652,J.R.I.Wood; D.J.Goyder,"Bolivia (Western South America, Southern America);Paraguay (Southern South America, Southern America);",,,true,,,,"Santa Cruz: Chiquitos, between El Tinto and Cerro Concepción, 300m",,,,,,,,,,,,,,,,,,,,,,,,2004 [2003 publ. 9 Feb 2004],[2003 publ. 9 Feb 2004],,,,,,,,,,false,true,holotype K;isotype LPB;isotype US,,,
urn:lsid:ipni.org:names:60426711-2,,Wassh. & J.R.I.Wood,Justicia megalantha,Acanthaceae,,Justicia,,megalantha,,false,false,spec.,Kew Bull. 58(4): 801. 2004 [2003 publ. 9 Feb 2004],2004,Wassh. & J.R.I.Wood,urn:lsid:ipni.org:publications:987-2,"Wassh.@11421-1@1@aut, J.R.I.Wood@12313-1@2@aut",,,,Kew Bull.,,,tax. nov.,58(4): 801,1155,F.Encarnación,"Peru (Western South America, Southern America);Bolivia (Western South America, Southern America);",,,true,,,,"Madre de Dios: Tahuamanu, banks of Quebrada Manitirija, km 58, Iberia - Iñapari road",,,,,,,,,,,,,,,,,,,,,,,,2004 [2003 publ. 9 Feb 2004],[2003 publ. 9 Feb 2004],,,,,,,,,,false,true,holotype US;isotype K,,,
urn:lsid:ipni.org:names:60426708-2,,Wassh. & J.R.I.Wood,Justicia mesetarum,Acanthaceae,,Justicia,,mesetarum,,false,false,spec.,Kew Bull. 58(4): 792. 2004 [2003 publ. 9 Feb 2004],2004,Wassh. & J.R.I.Wood,urn:lsid:ipni.org:publications:987-2,"@0-0@0@unk, Wassh.@11421-1@1@aut, J.R.I.Wood@12313-1@2@aut, @0-0@0@unk",,,,Kew Bull.,,,tax. nov.,58(4): 792,2236,D.Wasshausen; J.R.I.Wood; M.Serrano,"Bolivia (Western South America, Southern America);Mato Grosso (Brazil West-Central, Brazil, Southern America);",,,true,,,,Santa Cruz,,,,,,,,,,,,,,,,,,,,,,,,2004 [2003 publ. 9 Feb 2004],[2003 publ. 9 Feb 2004],,,,,,,,,,false,true,holotype US;isotype K;isotype US;isotype LPB,,,
urn:lsid:ipni.org:names:60426725-2,,Wassh. & J.R.I.Wood,Justicia obovata,Acanthaceae,,Justicia,,obovata,,false,false,spec.,Kew Bull. 58(4): 825. 2004 [2003 publ. 9 Feb 2004],2004,Wassh. & J.R.I.Wood,urn:lsid:ipni.org:publications:987-2,"J.R.I.Wood@12313-1@2@aut, Wassh.@11421-1@1@aut",,,,Kew Bull.,,,tax. nov.,58(4): 825,14652,Prance et al.,"Amazonas (Brazil North, Brazil, Southern America);Bolivia (Western South America, Southern America);Peru (Western South America, Southern America);Acre (Brazil North, Brazil, Southern America);",,,true,,,,"Río Purus/Río Ituxi, Río Curuquete, Provincia",,,,,,,,,,,,,,,,,,,,,,,,2004 [2003 publ. 9 Feb 2004],[2003 publ. 9 Feb 2004],,,,,,,,,,false,true,holotype US;isotype K;isotype NY,,,
urn:lsid:ipni.org:names:60426705-2,,Wassh. & J.R.I.Wood,Justicia pluriformis,Acanthaceae,,Justicia,,pluriformis,,false,false,spec.,Kew Bull. 58(4): 786. 2004 [2003 publ. 9 Feb 2004],2004,Wassh. & J.R.I.Wood,urn:lsid:ipni.org:publications:987-2,"Wassh.@11421-1@1@aut, J.R.I.Wood@12313-1@2@aut",,,,Kew Bull.,,,tax. nov.,58(4): 786,15985,J.R.I.Wood,"Bolivia (Western South America, Southern America)",,,true,,,,"Cochabamba: 2km below Independencia along road below hospital, 2400m",,,,,,,,,,,,,,,,,,,,,,,,2004 [2003 publ. 9 Feb 2004],[2003 publ. 9 Feb 2004],,,,,,,,,,false,true,holotype K;isotype US;isotype LPB;isotype BOLV,,,
urn:lsid:ipni.org:names:60426702-2,,Wassh. & J.R.I.Wood,Justicia praetermissa,Acanthaceae,,Justicia,,praetermissa,,false,false,spec.,Kew Bull. 58(4): 779. 2004 [2003 publ. 9 Feb 2004],2004,Wassh. & J.R.I.Wood,urn:lsid:ipni.org:publications:987-2,"J.R.I.Wood@12313-1@2@aut, Wassh.@11421-1@1@aut",,,,Kew Bull.,,,tax. nov.,58(4): 779,16855,J.R.I.Wood; D.J.Goyder,"Bolivia (Western South America, Southern America);Paraguay (Southern South America, Southern America);Mato Grosso do Sul (Brazil West-Central, Brazil, Southern America);",,,true,,,,"Santa Cruz: Alto Camiri, 1-2km from main highway, c. 3km S of Camiri, 850m",,,,,,,,,,,,,,,,,,,,,,,,2004 [2003 publ. 9 Feb 2004],[2003 publ. 9 Feb 2004],,,,,,,,,,false,true,holotype K;isotype US;isotype LPB;isotype USZ,,,
urn:lsid:ipni.org:names:60426726-2,,Wassh. & J.R.I.Wood,Justicia rhomboidea,Acanthaceae,,Justicia,,rhomboidea,,false,false,spec.,Kew Bull. 58(4): 828. 2004 [2003 publ. 9 Feb 2004],2004,Wassh. & J.R.I.Wood,urn:lsid:ipni.org:publications:987-2,"J.R.I.Wood@12313-1@2@aut, Wassh.@11421-1@1@aut",,,,Kew Bull.,,,tax. nov.,58(4): 828,5730,Prance et al.,"Bolivia (Western South America, Southern America);Amazonas (Brazil North, Brazil, Southern America);Rondônia (Brazil North, Brazil, Southern America);",,,true,,,,"Pando: Abuña, W bank of Río Madeira opposite Abuña",,,,,,,,,,,,,,,,,,,,,,,,2004 [2003 publ. 9 Feb 2004],[2003 publ. 9 Feb 2004],,,,,,,,,,false,true,holotype K;isotype US;isotype NY;isotype INPA,,,
urn:lsid:ipni.org:names:60426712-2,,Wassh. & J.R.I.Wood,Justicia rubriflora,Acanthaceae,,Justicia,,rubriflora,,false,false,spec.,Kew Bull. 58(4): 804. 2004 [2003 publ. 9 Feb 2004],2004,Wassh. & J.R.I.Wood,urn:lsid:ipni.org:publications:987-2,"J.R.I.Wood@12313-1@2@aut, Wassh.@11421-1@1@aut",,,,Kew Bull.,,,nom. nov.,58(4): 804,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 [2003 publ. 9 Feb 2004],[2003 publ. 9 Feb 2004],,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:60426709-2,,Wassh. & J.R.I.Wood,Justicia squalida,Acanthaceae,,Justicia,,squalida,,false,false,spec.,Kew Bull. 58(4): 795. 2004 [2003 publ. 9 Feb 2004],2004,Wassh. & J.R.I.Wood,urn:lsid:ipni.org:publications:987-2,"J.R.I.Wood@12313-1@2@aut, Wassh.@11421-1@1@aut",,,,Kew Bull.,,,tax. nov.,58(4): 795,17172,J.R.I.Wood,"Bolivia (Western South America, Southern America);Paraguay (Southern South America, Southern America);",,,true,,,,"Santa Cruz: along railway, 0.5km W of Puerto Pailas, 200m",,,,,,,,,,,,,,,,,,,,,,,,2004 [2003 publ. 9 Feb 2004],[2003 publ. 9 Feb 2004],,,,,,,,,,false,true,holotype K;isotype US;isotype LPB;isotype USZ,,,
urn:lsid:ipni.org:names:60426700-2,,Wassh. & J.R.I.Wood,Justicia steinbachiorum,Acanthaceae,,Justicia,,steinbachiorum,,false,false,spec.,Kew Bull. 58(4): 777. 2004 [2003 publ. 9 Feb 2004],2004,Wassh. & J.R.I.Wood,urn:lsid:ipni.org:publications:987-2,"Wassh.@11421-1@1@aut, J.R.I.Wood@12313-1@2@aut",,,,Kew Bull.,,,tax. nov.,58(4): 777,8423,J.Steinbach,"Bolivia (Western South America, Southern America)",,,true,,,,"Santa Cruz/Cochabamba: Carrasco/Caballero, Yungas de San Mateo, Comarapa, 2500m",,,,,,,,,,,,,,,,,,,,,,,,2004 [2003 publ. 9 Feb 2004],[2003 publ. 9 Feb 2004],,,,,,,,,,false,true,holotype K;isotype BM;isotype E;isotype NY;isotype MO,,,
urn:lsid:ipni.org:names:77065860-1,,R.Atk.,Justicia takhinensis,Acanthaceae,,Justicia,,takhinensis,,false,false,spec.,"Ethnofl. Soqotra Archipelago 723 (409, 239; fig.). 2004",2004,R.Atk.,urn:lsid:ipni.org:publications:20001289-1,R.Atk.@20004666-1@1@aut,,,,Ethnofl. Soqotra Archipelago,,,tax. nov.,"723 (409, 239; fig.)",14305,A.Miller &amp; D.Alexander,"Socotra (Northeast Tropical Africa, Africa)",,,true,12,35,,"above Hoq, 500m",54,21,,E,N,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,false,true,holotype E,,,
urn:lsid:ipni.org:names:60426719-2,,(Rusby) Wassh. & J.R.I.Wood,Justicia tenuistachys,Acanthaceae,,Justicia,,tenuistachys,,false,false,spec.,Kew Bull. 58(4): 818. 2004 [2003 publ. 9 Feb 2004],2004,Wassh. & J.R.I.Wood,urn:lsid:ipni.org:publications:987-2,"J.R.I.Wood@12313-1@2@aut, Wassh.@11421-1@1@aut, Rusby@8747-1@3@bas",,,,Kew Bull.,,,comb. nov.,58(4): 818,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 [2003 publ. 9 Feb 2004],[2003 publ. 9 Feb 2004],,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:60426710-2,,Wassh. & J.R.I.Wood,Justicia umbricola,Acanthaceae,,Justicia,,umbricola,,false,false,spec.,Kew Bull. 58(4): 799. 2004 [2003 publ. 9 Feb 2004],2004,Wassh. & J.R.I.Wood,urn:lsid:ipni.org:publications:987-2,"J.R.I.Wood@12313-1@2@aut, Wassh.@11421-1@1@aut",,,,Kew Bull.,,,tax. nov.,58(4): 799,18551,Beck; Foster,"Bolivia (Western South America, Southern America)",,,true,,,,"Tamayo, 52km S of Apolo towards Charazani passing Correo by Camp. Calabatea, 1550m",,,,,,,,,,,,,,,,,,,,,,,,2004 [2003 publ. 9 Feb 2004],[2003 publ. 9 Feb 2004],,,,,,,,,,false,true,null;holotype US;isotype LPB,,,
urn:lsid:ipni.org:names:60426701-2,,Wassh. & J.R.I.Wood,Justicia vernalis,Acanthaceae,,Justicia,,vernalis,,false,false,spec.,Kew Bull. 58(4): 778. 2004 [2003 publ. 9 Feb 2004],2004,Wassh. & J.R.I.Wood,urn:lsid:ipni.org:publications:987-2,"J.R.I.Wood@12313-1@2@aut, Wassh.@11421-1@1@aut",,,,Kew Bull.,,,tax. nov.,58(4): 778,14229,Wood,"Bolivia (Western South America, Southern America)",,,true,,,,"Chuquisaca: Tomina, 2km above Puente Azero along road to Padilla, 1200m",,,,,,,,,,,,,,,,,,,,,,,,2004 [2003 publ. 9 Feb 2004],[2003 publ. 9 Feb 2004],,,,,,,,,,false,true,holotype K;isotype US;isotype LPB,,,
