id,full name,name author,scientific name,family,infrafamily,genus,infragenus,species,infraspecies,hybrid,hybrid genus,rank,reference,published,publishing author,published in id,author team ids,species author team ids,original remarks,bhl page,published in,bibliographic reference,bibliographic type info,citation type,reference collation,collection number,collector team,distribution,end page,geographic unit,in powo,latitude degrees,latitude minutes,latitude seconds,locality,longitude degrees,longitude minutes,longitude seconds,east or west,north or south,name status,name status bot code,name status comment,name status type,name status qualifier,original basionym,original basionym author team,original cited type,original hybrid parentage,original parent citation taxon name author team,original replaced synonym,original replaced synonym author team,original taxon distribution,original taxon name,original taxon name author team,other links,primary pagination,publication author,publication year full,publication year note,publication year text,reference remarks,remarks,secondary pagination,species author,standardised basionym author flag,standardised publication flag,standardised publishing author flag,start page,suppressed,top copy,type locations,type name,type remarks,volume
urn:lsid:ipni.org:names:20007767-1,,(Benoist) C.Y.Wu & C.C.Hu,Championella fauriei,Acanthaceae,,Championella,,fauriei,,false,false,spec.,Fl. Reipubl. Popularis Sin. 70: 94 (2002).,2002,C.Y.Wu & C.C.Hu,urn:lsid:ipni.org:publications:2186-2,"Benoist@659-1@3@bas, C.C.Hu@13759-1@2@aut, C.Y.Wu@11888-1@1@aut",,,,Fl. Reipubl. Popularis Sin.,,,comb. nov.,70: 94 (2002),,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,,,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:20007768-1,,(D.Fang & H.S.Lo) C.Y.Wu & C.C.Hu,Championella fulvihispida,Acanthaceae,,Championella,,fulvihispida,,false,false,spec.,Fl. Reipubl. Popularis Sin. 70: 96 (2002).,2002,C.Y.Wu & C.C.Hu,urn:lsid:ipni.org:publications:2186-2,"D.Fang@13743-1@3@bas, C.Y.Wu@11888-1@1@aut, H.S.Lo@5683-1@4@bas, C.C.Hu@13759-1@2@aut",,,,Fl. Reipubl. Popularis Sin.,,,comb. nov.,70: 96 (2002),,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,,,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:20007766-1,,(Benoist) C.Y.Wu & C.C.Hu,Championella longiflora,Acanthaceae,,Championella,,longiflora,,false,false,spec.,Fl. Reipubl. Popularis Sin. 70: 91 (2002).,2002,C.Y.Wu & C.C.Hu,urn:lsid:ipni.org:publications:2186-2,"C.Y.Wu@11888-1@1@aut, Benoist@659-1@3@bas, C.C.Hu@13759-1@2@aut",,,,Fl. Reipubl. Popularis Sin.,,,comb. nov.,70: 91 (2002),,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,,,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:20007814-1,,(W.W.Sm.) C.Y.Wu & C.C.Hu,Diflugossa pinetorum,Acanthaceae,,Diflugossa,,pinetorum,,false,false,spec.,Fl. Reipubl. Popularis Sin. 70: 174 (2002).,2002,C.Y.Wu & C.C.Hu,urn:lsid:ipni.org:publications:2186-2,"C.Y.Wu@11888-1@1@aut, C.C.Hu@13759-1@2@aut, W.W.Sm.@9823-1@3@bas",,,,Fl. Reipubl. Popularis Sin.,,,comb. nov.,70: 174 (2002),,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,,,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:20007839-1,,S.Z.Huang ex H.P.Tsui,Eranthemum pubipetalum,Acanthaceae,,Eranthemum,,pubipetalum,,false,false,spec.,Fl. Reipubl. Popularis Sin. 70: 347 (2002).,2002,S.Z.Huang ex H.P.Tsui,urn:lsid:ipni.org:publications:2186-2,"S.Z.Huang@13763-1@1@aut, H.P.Tsui@13819-1@2@autEx",,,,Fl. Reipubl. Popularis Sin.,,,tax. nov.,70: 347 (2002),9572,Huang Se-zei,China Southeast (Guangxi),,,true,,,,"Guiping, Sanjiaoju",,,,,,,,,,,,,,,,,,,,,,,,2002,,,,,,,,,,,false,true,holotype PE,,,
urn:lsid:ipni.org:names:20007889-1,,(D.Fang & H.S.Lo) C.Y.Wu ex H.P.Tsui & C.C.Hu,Goldfussia glandibracteata,Acanthaceae,,Goldfussia,,glandibracteata,,false,false,spec.,Fl. Reipubl. Popularis Sin. 70: 164 (2002).,2002,C.Y.Wu ex H.P.Tsui & C.C.Hu,urn:lsid:ipni.org:publications:2186-2,"C.C.Hu@13759-1@3@autEx, C.Y.Wu@11888-1@1@aut, D.Fang@13743-1@4@bas, H.P.Tsui@13819-1@2@autEx, H.S.Lo@5683-1@5@bas",,,,Fl. Reipubl. Popularis Sin.,,,comb. nov.,70: 164 (2002),,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,,,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:20007890-1,,(Craib) C.Y.Wu ex H.P.Tsui & C.C.Hu,Goldfussia leucocephala,Acanthaceae,,Goldfussia,,leucocephala,,false,false,spec.,Fl. Reipubl. Popularis Sin. 70: 165 (2002).,2002,C.Y.Wu ex H.P.Tsui & C.C.Hu,urn:lsid:ipni.org:publications:2186-2,"H.P.Tsui@13819-1@2@autEx, C.Y.Wu@11888-1@1@aut, C.C.Hu@13759-1@3@autEx, Craib@1857-1@4@bas",,,,Fl. Reipubl. Popularis Sin.,,,comb. nov.,70: 165 (2002),,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,,,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:20007891-1,,(H.S.Lo & D.Fang) C.Y.Wu ex H.P.Tsui & C.C.Hu,Goldfussia ovatibracteata,Acanthaceae,,Goldfussia,,ovatibracteata,,false,false,spec.,Fl. Reipubl. Popularis Sin. 70: 166 (2002).,2002,C.Y.Wu ex H.P.Tsui & C.C.Hu,urn:lsid:ipni.org:publications:2186-2,"C.Y.Wu@11888-1@1@aut, H.P.Tsui@13819-1@2@autEx, C.C.Hu@13759-1@3@autEx, H.S.Lo@5683-1@4@bas, D.Fang@13743-1@5@bas",,,,Fl. Reipubl. Popularis Sin.,,,comb. nov.,70: 166 (2002),,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,,,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:20007812-1,,(H.Lév.) C.Y.Wu & C.C.Hu,Goldfussia seguinii,Acanthaceae,,Goldfussia,,seguinii,,false,false,spec.,Fl. Reipubl. Popularis Sin. 70: 169 (2002).,2002,C.Y.Wu & C.C.Hu,urn:lsid:ipni.org:publications:2186-2,"C.C.Hu@13759-1@2@aut, H.Lév.@12648-1@3@bas, C.Y.Wu@11888-1@1@aut",,,,Fl. Reipubl. Popularis Sin.,,,comb. nov.,70: 169 (2002),,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,,,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:20007813-1,,(W.W.Sm.) C.Y.Wu & C.C.Hu,Goldfussia straminea,Acanthaceae,,Goldfussia,,straminea,,false,false,spec.,Fl. Reipubl. Popularis Sin. 70: 169 (2002).,2002,C.Y.Wu & C.C.Hu,urn:lsid:ipni.org:publications:2186-2,"C.C.Hu@13759-1@2@aut, C.Y.Wu@11888-1@1@aut, W.W.Sm.@9823-1@3@bas",,,,Fl. Reipubl. Popularis Sin.,,,comb. nov.,70: 169 (2002),,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,,,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:70029353-1,,"C.N.Mohanan, Remadevi & Binojk.",Gymnostachyum sahyadricum,Acanthaceae,,Gymnostachyum,,sahyadricum,,false,false,spec.,J. Econ. Taxon. Bot. 26(1): 38 (2002).,2002,"C.N.Mohanan, Remadevi & Binojk.",urn:lsid:ipni.org:publications:2407-2,"Binojk.@36032-1@3@aut, Remadevi@40191-1@2@aut, C.N.Mohanan@23520-1@1@aut",,,,J. Econ. Taxon. Bot.,,,tax. nov.,26(1): 38 (2002),73469,Mohanan,"Kerala (India, Indian Subcontinent, Asia-Tropical)",,,true,,,,"Quilon District, Chokkampatty Hills",,,,,,,,,,,,,,,,,,,,,,,,2002,,,,,,,,,,,false,true,holotype MH;isotype MH,,,
urn:lsid:ipni.org:names:20010235-1,,Moylan,Hemigraphis zwickeyae,Acanthaceae,,Hemigraphis,,zwickeyae,,false,false,spec.,Kew Bull. 57(4): 805. 2002 [23 Dec 2002],2002,Moylan,urn:lsid:ipni.org:publications:987-2,Moylan@39288-1@1@aut,,,,Kew Bull.,,,tax. nov.,57(4): 805,353,Zwickey,Philippines,,,true,,,,"Mindanao, Lanao, vicinity of Abaga",,,,,,,,,,,,,,,,,,,,,,,,2002 [23 Dec 2002],[23 Dec 2002],,,,,,,,,,false,true,holotype GH;isotype NY,,,
urn:lsid:ipni.org:names:20007815-1,,(Benoist) C.Y.Wu & C.C.Hu,Hymenochlaena pteroclada,Acanthaceae,,Hymenochlaena,,pteroclada,,false,false,spec.,Fl. Reipubl. Popularis Sin. 70: 193 (2002).,2002,C.Y.Wu & C.C.Hu,urn:lsid:ipni.org:publications:2186-2,"Benoist@659-1@3@bas, C.Y.Wu@11888-1@1@aut, C.C.Hu@13759-1@2@aut",,,,Fl. Reipubl. Popularis Sin.,,,comb. nov.,70: 193 (2002),,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,,,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:20006467-1,,T.F.Daniel,Justicia ardens,Acanthaceae,,Justicia,,ardens,,false,false,spec.,"Proc. Calif. Acad. Sci. ser. 4, 53(4): 41. 2002",2002,T.F.Daniel,urn:lsid:ipni.org:publications:1045-2,T.F.Daniel@12125-1@1@aut,,,,Proc. Calif. Acad. Sci.,,,tax. nov.,"ser. 4, 53(4): 41",4227,T.Wendt et al.,Mexico Gulf (Veracruz);Mexico Southwest (Oaxaca);,,,true,17,14,,"Mpio. Minatitlán, Cerro Blanco, ca. 7 km NE de Uxpanapa (Pob. 12) en camino a Pob. 15, 200 m",94,9,,W,N,,,,,,,,,,,,,,,,,,,2002,,,,,,,,,,,false,true,holotype CAS,,,
urn:lsid:ipni.org:names:20005869-1,,J.Bhattacharya,Justicia burkilliana,Acanthaceae,,Justicia,,burkilliana,,false,false,spec.,Kew Bull. 57(1): 231. 2002 [31 May 2002],2002,J.Bhattacharya,urn:lsid:ipni.org:publications:987-2,J.Bhattacharya@40071-1@1@aut,,,,Kew Bull.,,,tax. nov.,57(1): 231,36725,I.H.Burkill,East Himalaya (Arunachal Pradesh),,,true,,,,Lalik Valley,,,,,,,,,,,,,,,,,,,,,,,,2002 [31 May 2002],[31 May 2002],,,,,,,,,,false,true,holotype K;isotype K,,,
urn:lsid:ipni.org:names:20006471-1,,(Greenm.) T.F.Daniel,Justicia nelsonii,Acanthaceae,,Justicia,,nelsonii,,false,false,spec.,"Proc. Calif. Acad. Sci. ser. 4, 53(4): 46. 2002",2002,T.F.Daniel,urn:lsid:ipni.org:publications:1045-2,"Greenm.@3368-1@2@bas, T.F.Daniel@12125-1@1@aut",,,,Proc. Calif. Acad. Sci.,,,comb. nov.,"ser. 4, 53(4): 46",,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,,,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:20010024-1,,Champl.,Justicia scutifera,Acanthaceae,,Justicia,,scutifera,,false,false,spec.,Syst. & Geogr. Pl. 72(1-2): 233 (2002).,2002,Champl.,urn:lsid:ipni.org:publications:20000074-1,Champl.@31936-1@1@aut,,,,Syst. & Geogr. Pl.,,,tax. nov.,72(1-2): 233 (2002),3847,de Witte,Zaïre;Angola;,,,true,,,,"Katanga, parc National de l'Upemba, Kalwaë sur Muye, 1320m",,,,,,,,,,,,,,,,,,,,,,,,2002,,,,,,,,,,,false,true,holotype BR,,,
urn:lsid:ipni.org:names:20006469-1,,(B.L.Rob. & Greenm.) T.F.Daniel,Justicia stellata,Acanthaceae,,Justicia,,stellata,,false,false,spec.,"Proc. Calif. Acad. Sci. ser. 4, 53(4): 45. 2002",2002,T.F.Daniel,urn:lsid:ipni.org:publications:1045-2,"T.F.Daniel@12125-1@1@aut, B.L.Rob.@8454-1@2@bas, Greenm.@3368-1@3@bas",,,,Proc. Calif. Acad. Sci.,,,comb. nov.,"ser. 4, 53(4): 45",,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,,,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:20006466-1,,T.F.Daniel,Justicia tuxtlensis,Acanthaceae,,Justicia,,tuxtlensis,,false,false,spec.,"Proc. Calif. Acad. Sci. ser. 4, 53(4): 38. 2002",2002,T.F.Daniel,urn:lsid:ipni.org:publications:1045-2,T.F.Daniel@12125-1@1@aut,,,,Proc. Calif. Acad. Sci.,,,tax. nov.,"ser. 4, 53(4): 38",3372,G.Ibarra M.; S.Sinaca C.,Mexico Gulf (Veracruz),,,true,18,34,,"Mpio. San Andrés Tuxtla, Estación de Biologica Tropical Los Tuxtlas, vereda vigia I, 400-500 m",95,4,,W,N,,,,,,,,,,,,,,,,,,,2002,,,,,,,,,,,false,true,holotype MEXU;isotype CAS,,,
urn:lsid:ipni.org:names:20006468-1,,T.F.Daniel,Justicia uxpanapensis,Acanthaceae,,Justicia,,uxpanapensis,,false,false,spec.,"Proc. Calif. Acad. Sci. ser. 4, 53(4): 43. 2002",2002,T.F.Daniel,urn:lsid:ipni.org:publications:1045-2,T.F.Daniel@12125-1@1@aut,,,,Proc. Calif. Acad. Sci.,,,tax. nov.,"ser. 4, 53(4): 43",839,M.Vázquez et al.,Mexico Gulf (Veracruz),,,true,17,17,,"Mpio. Hidalgotitlán, brecha La Laguna-El Elefante, 150 m",94,30,,W,N,,,,,,,,,,,,,,,,,,,2002,,,,,,,,,,,false,true,holotype MEXU;isotype MO;isotype NCU,,,
urn:lsid:ipni.org:names:20006473-1,,T.F.Daniel,Justicia veracruzana,Acanthaceae,,Justicia,,veracruzana,,false,false,spec.,"Proc. Calif. Acad. Sci. ser. 4, 53(4): 48. 2002",2002,T.F.Daniel,urn:lsid:ipni.org:publications:1045-2,T.F.Daniel@12125-1@1@aut,,,,Proc. Calif. Acad. Sci.,,,nom. nov.,"ser. 4, 53(4): 48",,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,,,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:20007822-1,,(H.S.Lo & D.Fang) C.Y.Wu & C.C.Hu,Mananthes acutangula,Acanthaceae,,Mananthes,,acutangula,,false,false,spec.,Fl. Reipubl. Popularis Sin. 70: 291 (2002).,2002,C.Y.Wu & C.C.Hu,urn:lsid:ipni.org:publications:2186-2,"H.S.Lo@5683-1@3@bas, C.Y.Wu@11888-1@1@aut, C.C.Hu@13759-1@2@aut, D.Fang@13743-1@4@bas",,,,Fl. Reipubl. Popularis Sin.,,,comb. nov.,70: 291 (2002),,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,,,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:20007825-1,,(D.Fang & H.S.Lo) C.Y.Wu & C.C.Hu,Mananthes amblyosepala,Acanthaceae,,Mananthes,,amblyosepala,,false,false,spec.,Fl. Reipubl. Popularis Sin. 70: 291 (2002).,2002,C.Y.Wu & C.C.Hu,urn:lsid:ipni.org:publications:2186-2,"D.Fang@13743-1@3@bas, C.Y.Wu@11888-1@1@aut, C.C.Hu@13759-1@2@aut, H.S.Lo@5683-1@4@bas",,,,Fl. Reipubl. Popularis Sin.,,,comb. nov.,70: 291 (2002),,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,,,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:20007826-1,,(H.S.Lo & D.Fang) C.Y.Wu & C.C.Hu,Mananthes austroguangxiensis,Acanthaceae,,Mananthes,,austroguangxiensis,,false,false,spec.,Fl. Reipubl. Popularis Sin. 70: 292 (2002).,2002,C.Y.Wu & C.C.Hu,urn:lsid:ipni.org:publications:2186-2,"C.Y.Wu@11888-1@1@aut, H.S.Lo@5683-1@3@bas, C.C.Hu@13759-1@2@aut, D.Fang@13743-1@4@bas",,,,Fl. Reipubl. Popularis Sin.,,,comb. nov.,70: 292 (2002),,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,,,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:20007828-1,,(H.S.Lo & D.Fang) C.Y.Wu & C.C.Hu,Mananthes austrosinensis,Acanthaceae,,Mananthes,,austrosinensis,,false,false,spec.,Fl. Reipubl. Popularis Sin. 70: 292 (2002).,2002,C.Y.Wu & C.C.Hu,urn:lsid:ipni.org:publications:2186-2,"D.Fang@13743-1@4@bas, C.Y.Wu@11888-1@1@aut, H.S.Lo@5683-1@3@bas, C.C.Hu@13759-1@2@aut",,,,Fl. Reipubl. Popularis Sin.,,,comb. nov.,70: 292 (2002),,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,,,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:20007829-1,,(D.Fang & H.S.Lo) C.Y.Wu & C.C.Hu,Mananthes cardiophylla,Acanthaceae,,Mananthes,,cardiophylla,,false,false,spec.,Fl. Reipubl. Popularis Sin. 70: 293 (2002).,2002,C.Y.Wu & C.C.Hu,urn:lsid:ipni.org:publications:2186-2,"C.Y.Wu@11888-1@1@aut, C.C.Hu@13759-1@2@aut, D.Fang@13743-1@3@bas, H.S.Lo@5683-1@4@bas",,,,Fl. Reipubl. Popularis Sin.,,,comb. nov.,70: 293 (2002),,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,,,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:20007830-1,,(H.S.Lo & D.Fang) C.Y.Wu & C.C.Hu,Mananthes ferruginea,Acanthaceae,,Mananthes,,ferruginea,,false,false,spec.,Fl. Reipubl. Popularis Sin. 70: 294 (2002).,2002,C.Y.Wu & C.C.Hu,urn:lsid:ipni.org:publications:2186-2,"C.C.Hu@13759-1@2@aut, D.Fang@13743-1@4@bas, C.Y.Wu@11888-1@1@aut, H.S.Lo@5683-1@3@bas",,,,Fl. Reipubl. Popularis Sin.,,,comb. nov.,70: 294 (2002),,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,,,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:20007831-1,,(Benoist) C.Y.Wu & C.C.Hu,Mananthes kampotiana,Acanthaceae,,Mananthes,,kampotiana,,false,false,spec.,Fl. Reipubl. Popularis Sin. 70: 294 (2002).,2002,C.Y.Wu & C.C.Hu,urn:lsid:ipni.org:publications:2186-2,"C.Y.Wu@11888-1@1@aut, C.C.Hu@13759-1@2@aut, Benoist@659-1@3@bas",,,,Fl. Reipubl. Popularis Sin.,,,comb. nov.,70: 294 (2002),,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,,,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:20007832-1,,(Hemsl.) C.Y.Wu & C.C.Hu,Mananthes latiflora,Acanthaceae,,Mananthes,,latiflora,,false,false,spec.,Fl. Reipubl. Popularis Sin. 70: 295 (2002).,2002,C.Y.Wu & C.C.Hu,urn:lsid:ipni.org:publications:2186-2,"Hemsl.@3825-1@3@bas, C.Y.Wu@11888-1@1@aut, C.C.Hu@13759-1@2@aut",,,,Fl. Reipubl. Popularis Sin.,,,comb. nov.,70: 295 (2002),,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,,,,,,,,,,,false,true,,,,
urn:lsid:ipni.org:names:20007833-1,,(W.W.Sm.) C.Y.Wu & C.C.Hu,Mananthes microdonta,Acanthaceae,,Mananthes,,microdonta,,false,false,spec.,Fl. Reipubl. Popularis Sin. 70: 296 (2002).,2002,C.Y.Wu & C.C.Hu,urn:lsid:ipni.org:publications:2186-2,"C.C.Hu@13759-1@2@aut, W.W.Sm.@9823-1@3@bas, C.Y.Wu@11888-1@1@aut",,,,Fl. Reipubl. Popularis Sin.,,,comb. nov.,70: 296 (2002),,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,,,,,,,,,,,false,true,,,,
