id,full name,name author,scientific name,family,infrafamily,genus,infragenus,species,infraspecies,hybrid,hybrid genus,rank,reference,published,publishing author,published in id,author team ids,species author team ids,original remarks,bhl page,published in,bibliographic reference,bibliographic type info,citation type,reference collation,collection number,collector team,distribution,end page,geographic unit,in powo,latitude degrees,latitude minutes,latitude seconds,locality,longitude degrees,longitude minutes,longitude seconds,east or west,north or south,name status,name status bot code,name status comment,name status type,name status qualifier,original basionym,original basionym author team,original cited type,original hybrid parentage,original parent citation taxon name author team,original replaced synonym,original replaced synonym author team,original taxon distribution,original taxon name,original taxon name author team,other links,primary pagination,publication author,publication year full,publication year note,publication year text,reference remarks,remarks,secondary pagination,species author,standardised basionym author flag,standardised publication flag,standardised publishing author flag,start page,suppressed,top copy,type locations,type name,type remarks,volume
urn:lsid:ipni.org:names:1017542-1,,Vollesen,Blepharis aequisepala,Acanthaceae,,Blepharis,,aequisepala,,false,false,spec.,Blepharis (Acanthac.) Taxon. Revis. 126 (2000).,2000,Vollesen,,Vollesen@11256-1@1@aut,,,,Blepharis (Acanthac.) Taxon. Revis.,,,tax. nov.,126 (2000),216,P. Cattell; J. Cattell,Cape Province.,,,true,,,,"Witpoort, Gamka Poort Nature Reserve",,,,,,,,,,,,,,,,,,Cape Province.,,,,,,2000,2000,,,,,,,,,,false,true,holotype STE,,,
urn:lsid:ipni.org:names:1017540-1,,Vollesen,Blepharis boranensis,Acanthaceae,,Blepharis,,boranensis,,false,false,spec.,Blepharis (Acanthac.) Taxon. Revis. 110 (2000).,2000,Vollesen,,Vollesen@11256-1@1@aut,,,,Blepharis (Acanthac.) Taxon. Revis.,,,tax. nov.,110 (2000),3560,W. Burger,Ethiopia;Djibouti;Somalia;Kenya.;,,,true,,,,,,,,,,,,,,,,,,,,,,"Ethiopia, Djibouti, Somalia, Kenya.",,,,,,2000,2000,,,,,,,,,,false,true,"holotype Herbarium, Royal Botanic Gardens;isotype U. S. National Herbarium;isotype FT;isotype ETH;isotype EA",,,
urn:lsid:ipni.org:names:1017553-1,,Vollesen,Blepharis burundiensis,Acanthaceae,,Blepharis,,burundiensis,,false,false,spec.,Blepharis (Acanthac.) Taxon. Revis. 180 (2000).,2000,Vollesen,,Vollesen@11256-1@1@aut,,,,Blepharis (Acanthac.) Taxon. Revis.,,,tax. nov.,180 (2000),5723,Lewalle,Burundi;Zaire.;,,,true,,,,,,,,,,,,,,,,,,,,,,"Burundi, Zaire.",,,,,,2000,2000,,,,,,,,,,false,true,"holotype Herbarium, Nationale Plantentuin van België;isotype Herbarium, Royal Botanic Gardens",,,
urn:lsid:ipni.org:names:1017547-1,,Vollesen,Blepharis diplodonta,Acanthaceae,,Blepharis,,diplodonta,,false,false,spec.,Blepharis (Acanthac.) Taxon. Revis. 153 (2000).,2000,Vollesen,,Vollesen@11256-1@1@aut,,,,Blepharis (Acanthac.) Taxon. Revis.,,,tax. nov.,153 (2000),18B,Fison,Somalia.,,,true,,,,Eil to Qarxis,,,,,,,,,,,,,,,,,,Somalia.,,,,,,2000,2000,,,,,,,,,,false,true,"holotype Herbarium, Royal Botanic Gardens",,,
urn:lsid:ipni.org:names:1017537-1,,Vollesen,Blepharis drummondii,Acanthaceae,,Blepharis,,drummondii,,false,false,spec.,Blepharis (Acanthac.) Taxon. Revis. 77 (2000).,2000,Vollesen,,Vollesen@11256-1@1@aut,,,,Blepharis (Acanthac.) Taxon. Revis.,,,tax. nov.,77 (2000),7741,Drummond,Zimbabwe.,,,true,,,,"Nuanetsi, near Fishans",,,,,,,,,,,,,,,,,,Zimbabwe.,,,,,,2000,2000,,,,,,,,,,false,true,"holotype Herbarium, Royal Botanic Gardens;isotype National Herbarium and Botanic Garden;isotype Herbarium, Royal Botanic Gardens;isotype Instituto de Investigaçao Científica Tropical;isotype National Herbarium, National Botanical Institute",,,
urn:lsid:ipni.org:names:1017572-1,,Vollesen,Blepharis dunensis,Acanthaceae,,Blepharis,,dunensis,,false,false,spec.,Blepharis (Acanthac.) Taxon. Revis. 272 (2000).,2000,Vollesen,,Vollesen@11256-1@1@aut,,,,Blepharis (Acanthac.) Taxon. Revis.,,,tax. nov.,272 (2000),11439,Torre; Paiva,Mozambique.,,,true,,,,,,,,,,,,,,,,,,,,,,Mozambique.,,,,,,2000,2000,,,,,,,,,,false,true,holotype Instituto de Investigaçao Científica Tropical,,,
urn:lsid:ipni.org:names:1017574-1,,Vollesen,Blepharis duvigneaudii,Acanthaceae,,Blepharis,,duvigneaudii,,false,false,spec.,Blepharis (Acanthac.) Taxon. Revis. 283 (2000).,2000,Vollesen,,Vollesen@11256-1@1@aut,,,,Blepharis (Acanthac.) Taxon. Revis.,,,tax. nov.,283 (2000),3695Ac,Duvigneaud,Zaire.,,,true,,,,"Shaba, between Pweto and Kapulo",,,,,,,,,,,,,,,,,,Zaire.,,,,,,2000,2000,,,,,,,,,,false,true,"holotype Herbarium, Université Libre de Bruxelles",,,
urn:lsid:ipni.org:names:1017535-1,,Vollesen,Blepharis fenestralis,Acanthaceae,,Blepharis,,fenestralis,,false,false,spec.,Blepharis (Acanthac.) Taxon. Revis. 54 (2000).,2000,Vollesen,,Vollesen@11256-1@1@aut,,,,Blepharis (Acanthac.) Taxon. Revis.,,,tax. nov.,54 (2000),10902,Balkwill et al.,Transvaal.,,,true,,,,"Eerstehoek, Songimvelo Nature Reserve, Doornhoek Farm",,,,,,,,,,,,,,,,,,Transvaal.,,,,,,2000,2000,,,,,,,,,,false,true,"holotype Herbarium, Royal Botanic Gardens;isotype Instituto de Investigaçao Científica Tropical;isotype J;isotype Herbarium, Missouri Botanical Garden",,,
urn:lsid:ipni.org:names:1017558-1,,Vollesen,Blepharis flava,Acanthaceae,,Blepharis,,flava,,false,false,spec.,Blepharis (Acanthac.) Taxon. Revis. 212 (2000).,2000,Vollesen,,Vollesen@11256-1@1@aut,,,,Blepharis (Acanthac.) Taxon. Revis.,,,tax. nov.,212 (2000),11174,Gossweiler,Angola.,,,true,,,,,,,,,,,,,,,,,,,,,,Angola.,,,,,,2000,2000,,,,,,,,,,false,true,holotype The Natural History Museum;isotype COI;isotype Museum national d'Histoire naturelle,,,
urn:lsid:ipni.org:names:1017536-1,,Vollesen,Blepharis gazensis,Acanthaceae,,Blepharis,,gazensis,,false,false,spec.,Blepharis (Acanthac.) Taxon. Revis. 56 (2000).,2000,Vollesen,,Vollesen@11256-1@1@aut,,,,Blepharis (Acanthac.) Taxon. Revis.,,,tax. nov.,56 (2000),1075,Correia; Marques,Mozambique.,,,true,,,,"Gaza, Canicado, 7km on Vila Pinto Teixeira-Mabuiapanse road",,,,,,,,,,,,,,,,,,Mozambique.,,,,,,2000,2000,,,,,,,,,,false,true,holotype J;isotype LMU,,,
